Entrez.Gene,adj.P.Val,P.Value,logFC,ID,logFC_max_min
10462,0.8546950000000001,0.6709999999999999,-0.103795,8012013,0.015806242132585805
10461,0.004733,2.24e-05,1.9661275000000002,8044391,0.2995313353989362
10460,0.787985,0.5539999999999999,-0.2680725,8093500,0.040833807837991724
10459,0.312893,0.0752,0.7172175000000001,7912481,0.1092607439598255
10458,0.15160099999999999,0.0184,0.437425,8010562,0.06663454635132895
10457,0.120744,0.0116,-2.0632275,8131844,0.31432445454181895
10456,0.605866,0.308,0.1864675,7905733,0.028401341435778098
10455,0.14141900000000002,0.016,-0.8456100000000001,8123695,0.12882125425387875
10452,0.184883,0.0274,0.448955,8029521,0.06839113403122019
10451,0.5905130000000001,0.29,-0.15814,7918157,0.024085666023625572
10450,0.5362899999999999,0.233,0.19945,7900354,0.03037921650552552
10449,0.420937,0.139,0.24078249999999998,8023261,0.03667619484716506
10447,0.00466,2.14e-05,-1.376045,8142540,0.20963266674157174
10446,0.5632560000000001,0.261,0.3111125,7923700,0.04739092264653624
10445,0.336908,0.0868,0.43032,7963064,0.06555210442022513
10444,0.5943609999999999,0.294,-0.256285,8164464,0.03903799020774734
10443,0.730607,0.465,0.20947,7970907,0.03190575670955935
10440,0.494558,0.195,-0.18353250000000002,7908766,0.027954196176412902
10439,0.294525,0.067,0.9981899999999999,8159220,0.15206671376799863
10438,0.200227,0.0318,0.7009,7932964,0.10677478390200892
10437,0.557241,0.256,-1.3541775,8026971,0.20630116794798795
10436,0.921108,0.8029999999999999,-0.0326175,7953594,0.004962398283023144
10435,0.820642,0.612,0.17373,7941236,0.02646079194986184
10434,0.077735,0.0051600000000000005,0.83337,8150830,0.126956498555538
10432,0.48595200000000005,0.188,-0.3926175,7941702,0.05980815411657389
10430,0.470167,0.175,-0.18463,8027876,0.028121399557044346
10428,0.32824899999999996,0.0824,0.582255,8002865,0.08869929862180995
10427,0.503254,0.203,-0.17185250000000002,8096781,0.0261747560982577
10426,0.327685,0.0821,0.9591325,7972840,0.1461163301333628
10425,0.742989,0.485,0.24914499999999998,8079662,0.037950216050381916
10424,0.12599000000000002,0.0128,-0.6583525,8102745,0.10029270113443114
10423,0.641844,0.35100000000000003,-0.57693,8000706,0.0878880384834387
10422,0.38803699999999997,0.11800000000000001,0.21606999999999998,8165064,0.03291126223317445
10421,0.985391,0.958,0.0074325,8000848,0.0011254806145009893
10420,0.98269,0.95,-0.0255975,7915718,0.003892906044268904
10419,0.902185,0.763,0.104295,7977820,0.015882416793465737
10418,0.638895,0.348,-0.16660999999999998,7938608,0.02537606477893161
10417,0.824169,0.618,-0.334855,8098870,0.05100807641841979
10413,0.247942,0.0489,-0.4194075,7943398,0.06388959244652062
10412,0.12189900000000001,0.0119,0.650125,8106271,0.09903924708965187
10411,0.41676599999999997,0.136,-0.31390250000000003,7962625,0.047815977254246265
10410,0.9730559999999999,0.925,0.07074,7945371,0.010770335301813528
10409,0.626186,0.332,-1.1505825,8104601,0.1752836077842886
10408,0.661315,0.377,0.21974499999999997,8050423,0.03347114599064194
10406,0.527395,0.225,-0.19172750000000002,8063000,0.029202698868234983
10404,0.522036,0.22,-0.9526725,8147469,0.14513215351479408
10403,0.295597,0.0675,1.5481875,8019857,0.235858459862619
10402,0.592921,0.292,0.417605,8081219,0.06361498279404847
10401,0.31445,0.0761,-0.333115,7904812,0.05074298859855763
10400,0.978115,0.938,0.015432499999999998,8013120,0.0023442751885798946
10399,0.510087,0.209,0.348825,8116520,0.05313639644340508
10398,0.056216999999999996,0.00283,-1.639305,8062312,0.24974014918807333
10397,0.633568,0.341,1.2242475,8153002,0.1865064205717289
10396,0.5183770000000001,0.21600000000000003,0.8272,8100026,0.12601650324027966
10395,0.021205,0.000421,-1.2724125,8149413,0.19384432565429272
10394,0.382565,0.115,-0.3241875,7948213,0.049382890028546456
10393,0.5219050000000001,0.22,0.2653375,8103005,0.0404171324429785
10392,0.636135,0.344,0.34094,8138842,0.051935122041328566
10391,0.4256,0.141,1.4821,7984475,0.22579007406081403
10390,0.48693000000000003,0.18899999999999997,0.41364750000000006,7903908,0.06301206035318382
10389,0.17008099999999998,0.0232,0.965435,8171561,0.14707651173375433
10388,0.021232,0.00042300000000000004,1.5136075,8067305,0.2305902203161629
10385,0.566295,0.264,-0.21869,8117447,0.033310417456185286
10384,0.515595,0.214,-0.598155,8117476,0.09112165283779178
10383,0.595155,0.295,-0.463175,8159642,0.07055754138664544
10382,0.879441,0.7170000000000001,0.122065,8033233,0.018589664241138507
10380,0.921933,0.804,0.05776749999999999,7924388,0.008793983725283701
10379,0.824816,0.619,-0.11597750000000001,7973618,0.01766223774492534
10376,0.769892,0.525,-0.09875,7963046,0.015037639804307296
10371,0.001527,2.06e-06,2.7562900000000004,8140668,0.4199120563540142
10370,0.090348,0.00678,-1.7804875,8129937,0.27124920730743524
10369,0.838319,0.6409999999999999,-0.12115999999999999,8075820,0.01845178810494583
10368,0.23926599999999998,0.0455,-0.3402825,7994152,0.051834952362271446
10367,0.69245,0.414,-0.229035,7934255,0.034886471189791074
10365,0.085887,0.0062,-0.7191875,8026564,0.10956087212369242
10363,0.043174000000000004,0.00164,0.8857,7985119,0.13492893856323165
10362,0.949097,0.865,0.0554375,8024660,0.00843900980558322
10361,0.691405,0.413,-0.1587,8144982,0.024170981643811096
10360,0.8935549999999999,0.746,-0.087035,7935903,0.013252867499890499
10352,0.275617,0.059,0.8002275,7919038,0.12190726115911173
10351,0.9861709999999999,0.96,-0.06396,8017885,0.009737406900281655
10350,0.663399,0.379,-0.1806675,8017927,0.027517715369570893
10349,0.949097,0.865,0.0221475,8018006,0.0033673008841973765
10347,0.932588,0.826,-0.036685,8024120,0.005582079149281387
10346,0.032123,0.0009660000000000001,-0.8581325000000001,7938035,0.13072904863561663
10345,0.6688069999999999,0.385,0.1383875,8129330,0.021076386045563875
10344,0.895315,0.7509999999999999,-0.07232999999999999,8140358,0.011012570723411708
10343,0.908955,0.7759999999999999,0.050195,8076754,0.007640318486257138
10342,0.19103599999999998,0.0292,0.5566,8081316,0.08479077677206066
10336,0.716741,0.446,-0.1150825,8093398,0.017525885101950262
10335,0.07878500000000001,0.0053,-0.5441699999999999,7946589,0.08289707470258556
10333,0.726754,0.46,0.445795,8099841,0.06790971017445901
10332,0.627746,0.33299999999999996,0.1570925,8025303,0.023926080109082117
10331,0.6009359999999999,0.303,0.2940375,8026861,0.04478955797748658
10330,0.067501,0.00392,-0.5350524999999999,7964076,0.08150802976144
10327,0.946364,0.858,-0.0357675,7901110,0.005442298646566712
10326,0.542469,0.24,-0.203745,8064471,0.031033556842484135
10325,0.8307950000000001,0.63,-0.13450499999999999,8167897,0.020484889803831206
10324,0.6017560000000001,0.304,1.172505,8046160,0.17862348579056916
10322,0.346769,0.0924,0.3383625,8042705,0.05154244166449251
10321,0.964959,0.904,0.04088,8126905,0.006221184554064013
10320,0.483684,0.187,0.389725,8132819,0.05936748370338348
10319,0.570545,0.26899999999999996,0.2210375,8158739,0.033668057489016565
10318,0.49959,0.2,0.280915,8115210,0.04279035400269278
10317,0.370272,0.106,-0.56271,8068633,0.08572163112801344
10316,0.9809629999999999,0.945,-0.0153625,8059720,0.002333610736056704
10314,0.031699,0.0009460000000000001,0.659435,8058614,0.10045761927523619
10313,0.653257,0.365,-0.1789425,7940781,0.027254912789535127
10312,0.041783999999999995,0.00155,-0.79052,7941985,0.12042833011812787
10311,0.309158,0.0734,-0.7788025,8070269,0.11864317694040666
10309,0.330543,0.0833,-0.3307775,8112072,0.05038687205894395
10308,0.032318,0.0009789999999999998,0.8711725,7995258,0.13271568379136522
10307,0.441783,0.153,0.47861750000000003,8114593,0.07291019578792213
10302,0.30346,0.0707,0.63188,7989924,0.09625963371414316
10301,0.8522549999999999,0.667,0.11327249999999998,7969171,0.017250132829564908
10300,0.187669,0.0282,0.655155,7996137,0.09980556417810399
10299,0.05259199999999999,0.00251,0.91364,8104463,0.13918557861320222
10298,0.943609,0.852,-0.0395375,8028583,0.006016655589601397
10297,0.406837,0.13,-0.27786500000000003,8024306,0.042325688571325196
10296,0.07481900000000001,0.0048200000000000005,-0.5919300000000001,8093462,0.09017327830983664
10295,0.5106539999999999,0.21,-0.2716275,7995040,0.041375409676848045
10293,0.696565,0.419,0.47617250000000005,8087513,0.07253770169621927
10291,0.256221,0.0519,0.3544875,8075343,0.05399907447787031
10290,0.48568999999999996,0.188,0.16558,8048551,0.025219144977518957
10289,0.24226999999999999,0.0466,-0.3991875,8078962,0.060809089160536185
10288,0.578457,0.27699999999999997,-0.1473825,8039212,0.022446768194793843
10287,0.922581,0.805,-0.052129999999999996,8067802,0.007935114423862473
10286,0.08808300000000001,0.00647,0.6131949999999999,7918759,0.09341298663706012
10285,0.149206,0.0178,0.51983,7936307,0.0791888922109505
10284,0.57555,0.275,-0.28542249999999997,7967976,0.04347706857052535
10283,0.02936,0.0008210000000000001,0.81119,8105612,0.12357739059890423
10282,0.951242,0.87,0.0402575,8141024,0.006126347101268499
10281,0.838974,0.642,-0.1176125,8070286,0.017911328886002713
10280,0.082944,0.00584,-0.5574,8160857,0.08491265622946856
10279,0.338174,0.0876,0.4218,8117547,0.0642540881988311
10278,0.48663199999999995,0.18899999999999997,-0.7522425,7977978,0.1145967789544647
10277,0.10921199999999999,0.00969,0.506775,7897527,0.07719997181537548
10276,0.604859,0.307,0.44855500000000004,7925954,0.06833019430251625
10274,0.05430599999999999,0.00264,0.8925525,8090898,0.1359729122905911
10273,0.196652,0.0308,-0.32236,7992021,0.0491044716430303
10272,0.990641,0.973,-0.014125,8023995,0.002145078450378874
10270,0.538025,0.235,0.406415,8035007,0.061910193883555606
10269,0.75133,0.498,-0.086925,7900413,0.013236109074496913
10268,0.305725,0.0718,-0.2889125,8132660,0.04400876770346728
10267,0.80079,0.5770000000000001,0.2989225,8049567,0.045533784414283504
10266,0.616479,0.32,0.2835975,8007348,0.0431990310583136
10265,0.6455069999999999,0.35600000000000004,-0.3063875,7995668,0.04667107210122089
10263,0.9375,0.838,-0.0265425,7949836,0.004036876153331975
10262,0.546474,0.245,0.1410125,7919659,0.02147630301518352
10261,0.640354,0.35,-0.1537775,8000184,0.02342104210744817
10260,0.029117,0.000805,0.9073924999999999,7989849,0.13823377622550748
10257,0.340035,0.0887,0.47552749999999994,7972297,0.07243943638368414
10256,0.604859,0.307,0.22388249999999998,7899101,0.034101491309423373
10255,0.741021,0.48200000000000004,-0.1566125,8117809,0.02385295243463738
10254,0.627897,0.33299999999999996,-0.1440325,8055890,0.021936397966898304
10253,0.002431,6.86e-06,-1.675245,7972217,0.25521558381212284
10252,0.6402359999999999,0.349,1.11186,8097282,0.1693842611724423
10251,0.976875,0.934,0.00997,8171034,0.0015120670184666422
10250,0.662198,0.377,0.11023250000000001,7898975,0.016786990891414926
10249,0.9481620000000001,0.8640000000000001,0.0236975,7948344,0.003603442332925164
10248,0.21928699999999998,0.0384,0.54388,8134904,0.08285289339927521
10247,0.8889870000000001,0.737,-0.22254250000000003,8151942,0.033897343218265166
10246,0.8473620000000001,0.657,0.0695375,8124365,0.010587135242397292
10245,0.238527,0.0451,0.53766,8172453,0.08190528061792886
10244,0.790401,0.5579999999999999,-0.1631375,8157843,0.024847031759120487
10243,0.9923700000000001,0.9790000000000001,-0.0350025,7975167,0.005325751415420417
10242,0.570545,0.26899999999999996,0.2704225,8084002,0.04119182874412741
10241,0.9065350000000001,0.772,0.11755,8008113,0.017901807053392723
10240,0.20210999999999998,0.0325,0.4374875,7971184,0.06664406818393895
10238,0.470915,0.17600000000000002,0.363155,8009164,0.05531956222422392
10237,0.94401,0.853,0.032945,8016578,0.0050122926858994984
10236,0.063453,0.0034700000000000004,0.760625,7913571,0.11587384714411675
10235,0.8212510000000001,0.613,-0.0827325,7949104,0.012597384543018687
10234,0.532203,0.22899999999999998,-0.58802,8135218,0.08957759246175556
10233,0.195766,0.0306,0.9489525,7953520,0.1445654140378474
10232,0.506767,0.20600000000000002,0.49811000000000005,7992071,0.07587986494232626
10231,0.25656100000000004,0.052,-0.42589,8126760,0.06487719692482893
10229,0.361992,0.10099999999999999,0.7242575,7993608,0.11033328318501492
10228,0.5309560000000001,0.228,-0.2803225,7922669,0.04270008702955005
10227,0.20953400000000003,0.035,-0.5717800000000001,8099037,0.0871034394763754
10226,0.028827,0.000792,-0.9593225000000001,8032909,0.14614527650449718
10225,0.48782700000000007,0.19,0.785075,8081564,0.1195987880611454
10224,0.330144,0.0831,0.7410225,8034393,0.11288741956431904
10223,0.5083439999999999,0.20800000000000002,-0.24356,7922029,0.03709934508835309
10221,0.731701,0.46799999999999997,0.3115475,8148304,0.04745719460150178
10220,0.88881,0.736,0.20164,7956026,0.030712861520179623
10219,0.40713499999999997,0.13,0.2069625,7953835,0.031523740785246494
10218,0.659645,0.374,-0.1756225,7897675,0.02674911304129238
10217,0.5098560000000001,0.209,0.1705875,8078650,0.02598203420623147
10216,0.001891,3.12e-06,-2.0600099999999997,7908312,0.3138342705990565
10215,0.613632,0.317,-0.14163,8068231,0.021570378721370232
10214,0.6169640000000001,0.32,0.1702375,8172406,0.02592871194361552
10213,0.080956,0.00555,0.4709,8045946,0.07173443989724038
10212,0.533378,0.23,0.2070025,8034806,0.03152983475811689
10211,0.376741,0.111,-0.3770175,8124828,0.05743150469712002
10210,0.539593,0.237,0.49400249999999996,8160581,0.07525409010319761
10209,0.826419,0.622,0.0587,8007141,0.008936049467824775
10208,0.19475399999999998,0.0303,0.6358375,7968333,0.09686255615500783
10207,0.242957,0.0468,0.8746275,7901804,0.13324205069804557
10205,0.959208,0.889,-0.034335000000000004,7952046,0.005224058243145709
10204,0.989015,0.968,-0.014625,7996677,0.0022212531112588054
10203,0.684682,0.405,-0.14817,8057578,0.022566743285679737
10202,0.531691,0.22899999999999998,3.43833,7973433,0.5238203877671113
10201,0.765514,0.518,0.36488000000000004,8086899,0.05558236480425969
10200,0.696448,0.419,0.22987249999999998,8003068,0.035014063746764953
10199,0.017384,0.000281,0.8885,8042588,0.13535551666415926
10198,0.334192,0.0854,0.8266275,7967386,0.1259292832535721
10197,0.999633,0.9990000000000001,0.0001,8007397,8.379212696792476e-06
10196,0.176266,0.0248,0.566535,7938890,0.08630436728374491
10195,0.721889,0.45299999999999996,0.166445,8092457,0.025350927140841237
10194,0.45917399999999997,0.166,0.28779499999999997,8021768,0.04383851733640062
10193,0.8978950000000001,0.7559999999999999,-0.06492,7964021,0.009883662249171124
10190,0.21036799999999997,0.0354,0.459315,8054217,0.06996947300465237
10189,0.262258,0.0541,0.463175,8019273,0.07055754138664544
10188,0.9284979999999999,0.818,-0.039497500000000005,8093013,0.006010561616731002
10186,0.7029489999999999,0.42700000000000005,-0.906415,7971150,0.1380848547634872
10184,0.005832,3.35e-05,-1.85605,8112803,0.28276110293291484
10181,0.632782,0.33899999999999997,-0.246525,8079869,0.03755106082737108
10180,0.42353599999999997,0.14,0.49943000000000004,8079842,0.07608096604704928
10179,0.134663,0.0147,0.5607425,7944006,0.0854218838374509
10178,0.28294899999999995,0.0618,0.584045,8174937,0.08897200390776011
10175,0.642263,0.35100000000000003,-0.1904875,7979250,0.029013785709252747
10174,0.553913,0.252,-0.3568475,8145151,0.05435861887722358
10172,0.739425,0.48,0.31924,8039706,0.04862914175913953
10171,0.941679,0.847,-0.07677250000000001,8154163,0.011689382585329904
10170,0.7432310000000001,0.485,-0.13547,8046124,0.020631906899329474
10168,0.602929,0.305,0.21659499999999998,8079204,0.032991245627098376
10166,0.102327,0.00869,0.4326,7968734,0.06589946087383762
10165,0.721483,0.45299999999999996,0.67061,8141107,0.10216012294590267
10164,0.524487,0.222,0.301665,7997152,0.04595160242920993
10163,0.584792,0.284,-0.2619175,7914094,0.03989609776255978
10162,0.166818,0.0224,0.9009999999999999,7960730,0.13725988318615753
10161,0.029117,0.0008039999999999999,-1.6250025,7971565,0.24756117301360286
10160,0.308958,0.0733,-0.8446275,7969736,0.12867157104524965
10159,0.572099,0.271,0.1383,8166805,0.021063055479909887
10158,0.75133,0.49700000000000005,-0.1526325,7915910,0.023246602134033127
10157,0.9581370000000001,0.887,0.094485,8142554,0.01438786994700148
10155,0.357148,0.0982,0.274475,8031913,0.041809224370559256
10154,0.42575799999999997,0.142,1.023075,7957570,0.15585792663999282
10153,0.023398,0.000524,0.9813575000000001,8051528,0.14950229380947577
10152,0.596132,0.297,0.435125,8047659,0.06628414291128128
10151,0.44764799999999993,0.157,0.21031750000000002,7933192,0.03203487275975084
10150,0.34563,0.0918,0.3798725,7969677,0.057866462010744434
10149,0.547325,0.24600000000000002,-0.2291625,8171624,0.034905895728315456
10148,0.597715,0.299,0.39616999999999997,8024792,0.060349375082125796
10147,0.6857260000000001,0.406,0.3059025,8035581,0.046597182680167354
10146,0.067869,0.00395,0.563075,8109368,0.08577723863045578
10144,0.903184,0.765,-0.04194,8101728,0.006382674835129468
10143,0.5202220000000001,0.218,0.1681075,7997346,0.02560420788826701
10142,0.483292,0.18600000000000003,0.6956825,8134122,0.10597990131572683
10141,0.596694,0.297,-0.28226999999999997,8093872,0.04299678733367738
10140,0.684679,0.405,0.5435875,8016739,0.08280833122266044
10139,0.8281069999999999,0.625,-0.14143250000000002,8067727,0.02154028973032266
10138,0.046110000000000005,0.0019,0.8401325000000001,7962358,0.1279867608439391
10136,0.575331,0.27399999999999997,-0.18767999999999999,7898725,0.02858606498841193
10135,0.050594,0.0023,0.9739700000000001,8142120,0.14837681319497478
10134,0.9878389999999999,0.966,-0.0057825,8175835,0.0008741042335972151
10133,0.01264,0.000143,-1.00396,7926239,0.15294576935455304
10131,0.099747,0.00821,0.9776299999999999,7999025,0.14893441171261584
10130,0.547643,0.24600000000000002,0.2327,8050278,0.03544483145404097
10129,0.215223,0.0369,-1.2035525,7968417,0.18335355135790854
